id,gender,age,Mask,Class,img
006746,0,0,m,0,input/data/train/images/006746_male_Asian_19/mask1.jpg
006746,0,0,m,0,input/data/train/images/006746_male_Asian_19/mask5.jpg
006746,0,0,m,0,input/data/train/images/006746_male_Asian_19/mask3.jpg
003545,0,1,n,13,input/data/train/images/003545_male_Asian_54/normal.jpg
003545,0,1,i,7,input/data/train/images/003545_male_Asian_54/incorrect_mask.jpg
003545,0,1,m,1,input/data/train/images/003545_male_Asian_54/mask2.jpg
003545,0,1,m,1,input/data/train/images/003545_male_Asian_54/mask4.jpg
003545,0,1,m,1,input/data/train/images/003545_male_Asian_54/mask1.jpg
003545,0,1,m,1,input/data/train/images/003545_male_Asian_54/mask5.jpg
003545,0,1,m,1,input/data/train/images/003545_male_Asian_54/mask3.jpg
000819,1,1,n,16,input/data/train/images/000819_female_Asian_57/normal.jpg
000819,1,1,i,10,input/data/train/images/000819_female_Asian_57/incorrect_mask.jpg
000819,1,1,m,4,input/data/train/images/000819_female_Asian_57/mask2.jpg
000819,1,1,m,4,input/data/train/images/000819_female_Asian_57/mask4.jpg
000819,1,1,m,4,input/data/train/images/000819_female_Asian_57/mask1.jpg
000819,1,1,m,4,input/data/train/images/000819_female_Asian_57/mask5.jpg
000819,1,1,m,4,input/data/train/images/000819_female_Asian_57/mask3.jpg
003433,0,1,n,13,input/data/train/images/003433_male_Asian_59/normal.jpg
003433,0,1,i,7,input/data/train/images/003433_male_Asian_59/incorrect_mask.jpg
003433,0,1,m,1,input/data/train/images/003433_male_Asian_59/mask2.jpg
003433,0,1,m,1,input/data/train/images/003433_male_Asian_59/mask4.jpg
003433,0,1,m,1,input/data/train/images/003433_male_Asian_59/mask1.jpg
003433,0,1,m,1,input/data/train/images/003433_male_Asian_59/mask5.jpg
003433,0,1,m,1,input/data/train/images/003433_male_Asian_59/mask3.jpg
004423,0,0,n,12,input/data/train/images/004423_male_Asian_18/normal.jpg
004423,0,0,i,6,input/data/train/images/004423_male_Asian_18/incorrect_mask.jpg
004423,0,0,m,0,input/data/train/images/004423_male_Asian_18/mask2.jpg
004423,0,0,m,0,input/data/train/images/004423_male_Asian_18/mask4.jpg
004423,0,0,m,0,input/data/train/images/004423_male_Asian_18/mask1.jpg
004423,0,0,m,0,input/data/train/images/004423_male_Asian_18/mask5.jpg
004423,0,0,m,0,input/data/train/images/004423_male_Asian_18/mask3.jpg
003516,0,1,n,13,input/data/train/images/003516_male_Asian_57/normal.jpg
003516,0,1,i,7,input/data/train/images/003516_male_Asian_57/incorrect_mask.jpg
003516,0,1,m,1,input/data/train/images/003516_male_Asian_57/mask2.jpg
003516,0,1,m,1,input/data/train/images/003516_male_Asian_57/mask4.jpg
003516,0,1,m,1,input/data/train/images/003516_male_Asian_57/mask1.jpg
003516,0,1,m,1,input/data/train/images/003516_male_Asian_57/mask5.jpg
003516,0,1,m,1,input/data/train/images/003516_male_Asian_57/mask3.jpg
005044,0,1,n,13,input/data/train/images/005044_male_Asian_51/normal.jpg
005044,0,1,i,7,input/data/train/images/005044_male_Asian_51/incorrect_mask.jpg
005044,0,1,m,1,input/data/train/images/005044_male_Asian_51/mask2.jpg
005044,0,1,m,1,input/data/train/images/005044_male_Asian_51/mask4.jpg
005044,0,1,m,1,input/data/train/images/005044_male_Asian_51/mask1.jpg
005044,0,1,m,1,input/data/train/images/005044_male_Asian_51/mask5.jpg
005044,0,1,m,1,input/data/train/images/005044_male_Asian_51/mask3.jpg
003818,1,1,n,16,input/data/train/images/003818_female_Asian_50/normal.jpg
003818,1,1,i,10,input/data/train/images/003818_female_Asian_50/incorrect_mask.jpg
003818,1,1,m,4,input/data/train/images/003818_female_Asian_50/mask2.jpg
003818,1,1,m,4,input/data/train/images/003818_female_Asian_50/mask4.jpg
003818,1,1,m,4,input/data/train/images/003818_female_Asian_50/mask1.jpg
003818,1,1,m,4,input/data/train/images/003818_female_Asian_50/mask5.jpg
003818,1,1,m,4,input/data/train/images/003818_female_Asian_50/mask3.jpg
003314,1,0,n,15,input/data/train/images/003314_female_Asian_20/normal.jpg
003314,1,0,i,9,input/data/train/images/003314_female_Asian_20/incorrect_mask.jpg
003314,1,0,m,3,input/data/train/images/003314_female_Asian_20/mask2.jpg
003314,1,0,m,3,input/data/train/images/003314_female_Asian_20/mask4.jpg
003314,1,0,m,3,input/data/train/images/003314_female_Asian_20/mask1.jpg
003314,1,0,m,3,input/data/train/images/003314_female_Asian_20/mask5.jpg
003314,1,0,m,3,input/data/train/images/003314_female_Asian_20/mask3.jpg
001169,1,1,n,16,input/data/train/images/001169_female_Asian_55/normal.jpg
001169,1,1,i,10,input/data/train/images/001169_female_Asian_55/incorrect_mask.jpg
001169,1,1,m,4,input/data/train/images/001169_female_Asian_55/mask2.jpg
001169,1,1,m,4,input/data/train/images/001169_female_Asian_55/mask4.jpg
001169,1,1,m,4,input/data/train/images/001169_female_Asian_55/mask1.jpg
001169,1,1,m,4,input/data/train/images/001169_female_Asian_55/mask5.jpg
001169,1,1,m,4,input/data/train/images/001169_female_Asian_55/mask3.jpg
006386,0,0,n,12,input/data/train/images/006386_male_Asian_19/normal.jpg
006386,0,0,i,6,input/data/train/images/006386_male_Asian_19/incorrect_mask.jpg
006386,0,0,m,0,input/data/train/images/006386_male_Asian_19/mask2.jpg
006386,0,0,m,0,input/data/train/images/006386_male_Asian_19/mask4.jpg
006386,0,0,m,0,input/data/train/images/006386_male_Asian_19/mask1.jpg
006386,0,0,m,0,input/data/train/images/006386_male_Asian_19/mask5.jpg
006386,0,0,m,0,input/data/train/images/006386_male_Asian_19/mask3.jpg
005481,1,1,n,16,input/data/train/images/005481_female_Asian_39/normal.jpg
005481,1,1,i,10,input/data/train/images/005481_female_Asian_39/incorrect_mask.jpg
005481,1,1,m,4,input/data/train/images/005481_female_Asian_39/mask2.jpg
005481,1,1,m,4,input/data/train/images/005481_female_Asian_39/mask4.jpg
005481,1,1,m,4,input/data/train/images/005481_female_Asian_39/mask1.jpg
005481,1,1,m,4,input/data/train/images/005481_female_Asian_39/mask5.jpg
005481,1,1,m,4,input/data/train/images/005481_female_Asian_39/mask3.jpg
003871,1,1,n,16,input/data/train/images/003871_female_Asian_57/normal.jpg
003871,1,1,i,10,input/data/train/images/003871_female_Asian_57/incorrect_mask.jpg
003871,1,1,m,4,input/data/train/images/003871_female_Asian_57/mask2.jpg
003871,1,1,m,4,input/data/train/images/003871_female_Asian_57/mask4.jpg
003871,1,1,m,4,input/data/train/images/003871_female_Asian_57/mask1.jpg
003871,1,1,m,4,input/data/train/images/003871_female_Asian_57/mask5.jpg
003871,1,1,m,4,input/data/train/images/003871_female_Asian_57/mask3.jpg
000657,1,1,n,16,input/data/train/images/000657_female_Asian_52/normal.jpg
000657,1,1,i,10,input/data/train/images/000657_female_Asian_52/incorrect_mask.jpg
000657,1,1,m,4,input/data/train/images/000657_female_Asian_52/mask2.jpg
000657,1,1,m,4,input/data/train/images/000657_female_Asian_52/mask4.jpg
000657,1,1,m,4,input/data/train/images/000657_female_Asian_52/mask1.jpg
000657,1,1,m,4,input/data/train/images/000657_female_Asian_52/mask5.jpg
000657,1,1,m,4,input/data/train/images/000657_female_Asian_52/mask3.jpg
003196,1,0,n,15,input/data/train/images/003196_female_Asian_20/normal.jpg
003196,1,0,i,9,input/data/train/images/003196_female_Asian_20/incorrect_mask.jpg
003196,1,0,m,3,input/data/train/images/003196_female_Asian_20/mask2.jpg
003196,1,0,m,3,input/data/train/images/003196_female_Asian_20/mask4.jpg
003196,1,0,m,3,input/data/train/images/003196_female_Asian_20/mask1.jpg
003196,1,0,m,3,input/data/train/images/003196_female_Asian_20/mask5.jpg
003196,1,0,m,3,input/data/train/images/003196_female_Asian_20/mask3.jpg
001144,0,0,n,12,input/data/train/images/001144_male_Asian_28/normal.jpg
001144,0,0,i,6,input/data/train/images/001144_male_Asian_28/incorrect_mask.jpg
001144,0,0,m,0,input/data/train/images/001144_male_Asian_28/mask2.jpg
001144,0,0,m,0,input/data/train/images/001144_male_Asian_28/mask4.jpg
001144,0,0,m,0,input/data/train/images/001144_male_Asian_28/mask1.jpg
001144,0,0,m,0,input/data/train/images/001144_male_Asian_28/mask5.jpg
001144,0,0,m,0,input/data/train/images/001144_male_Asian_28/mask3.jpg
000613,0,1,n,13,input/data/train/images/000613_male_Asian_51/normal.jpg
000613,0,1,i,7,input/data/train/images/000613_male_Asian_51/incorrect_mask.jpg
000613,0,1,m,1,input/data/train/images/000613_male_Asian_51/mask2.jpg
000613,0,1,m,1,input/data/train/images/000613_male_Asian_51/mask4.jpg
000613,0,1,m,1,input/data/train/images/000613_male_Asian_51/mask1.jpg
000613,0,1,m,1,input/data/train/images/000613_male_Asian_51/mask5.jpg
000613,0,1,m,1,input/data/train/images/000613_male_Asian_51/mask3.jpg
000716,0,1,n,13,input/data/train/images/000716_male_Asian_51/normal.jpg
000716,0,1,i,7,input/data/train/images/000716_male_Asian_51/incorrect_mask.jpg
000716,0,1,m,1,input/data/train/images/000716_male_Asian_51/mask2.jpg
000716,0,1,m,1,input/data/train/images/000716_male_Asian_51/mask4.jpg
000716,0,1,m,1,input/data/train/images/000716_male_Asian_51/mask1.jpg
000716,0,1,m,1,input/data/train/images/000716_male_Asian_51/mask5.jpg
000716,0,1,m,1,input/data/train/images/000716_male_Asian_51/mask3.jpg
003884,1,1,n,16,input/data/train/images/003884_female_Asian_56/normal.jpg
003884,1,1,i,10,input/data/train/images/003884_female_Asian_56/incorrect_mask.jpg
003884,1,1,m,4,input/data/train/images/003884_female_Asian_56/mask2.jpg
003884,1,1,m,4,input/data/train/images/003884_female_Asian_56/mask4.jpg
003884,1,1,m,4,input/data/train/images/003884_female_Asian_56/mask1.jpg
003884,1,1,m,4,input/data/train/images/003884_female_Asian_56/mask5.jpg
003884,1,1,m,4,input/data/train/images/003884_female_Asian_56/mask3.jpg
005463,1,1,n,16,input/data/train/images/005463_female_Asian_48/normal.jpg
005463,1,1,i,10,input/data/train/images/005463_female_Asian_48/incorrect_mask.jpg
005463,1,1,m,4,input/data/train/images/005463_female_Asian_48/mask2.jpg
005463,1,1,m,4,input/data/train/images/005463_female_Asian_48/mask4.jpg
005463,1,1,m,4,input/data/train/images/005463_female_Asian_48/mask1.jpg
005463,1,1,m,4,input/data/train/images/005463_female_Asian_48/mask5.jpg
005463,1,1,m,4,input/data/train/images/005463_female_Asian_48/mask3.jpg
000552,1,1,n,16,input/data/train/images/000552_female_Asian_56/normal.jpg
000552,1,1,i,10,input/data/train/images/000552_female_Asian_56/incorrect_mask.jpg
000552,1,1,m,4,input/data/train/images/000552_female_Asian_56/mask2.jpg
000552,1,1,m,4,input/data/train/images/000552_female_Asian_56/mask4.jpg
000552,1,1,m,4,input/data/train/images/000552_female_Asian_56/mask1.jpg
000552,1,1,m,4,input/data/train/images/000552_female_Asian_56/mask5.jpg
000552,1,1,m,4,input/data/train/images/000552_female_Asian_56/mask3.jpg
003760,1,1,n,16,input/data/train/images/003760_female_Asian_52/normal.jpg
003760,1,1,i,10,input/data/train/images/003760_female_Asian_52/incorrect_mask.jpg
003760,1,1,m,4,input/data/train/images/003760_female_Asian_52/mask2.jpg
003760,1,1,m,4,input/data/train/images/003760_female_Asian_52/mask4.jpg
003760,1,1,m,4,input/data/train/images/003760_female_Asian_52/mask1.jpg
003760,1,1,m,4,input/data/train/images/003760_female_Asian_52/mask5.jpg
003760,1,1,m,4,input/data/train/images/003760_female_Asian_52/mask3.jpg
004281,1,2,n,17,input/data/train/images/004281_female_Asian_60/normal.jpg
004281,1,2,i,11,input/data/train/images/004281_female_Asian_60/incorrect_mask.jpg
004281,1,2,m,5,input/data/train/images/004281_female_Asian_60/mask2.jpg
004281,1,2,m,5,input/data/train/images/004281_female_Asian_60/mask4.jpg
004281,1,2,m,5,input/data/train/images/004281_female_Asian_60/mask1.jpg
004281,1,2,m,5,input/data/train/images/004281_female_Asian_60/mask5.jpg
004281,1,2,m,5,input/data/train/images/004281_female_Asian_60/mask3.jpg
005278,0,0,n,12,input/data/train/images/005278_male_Asian_22/normal.jpg
005278,0,0,i,6,input/data/train/images/005278_male_Asian_22/incorrect_mask.jpg
005278,0,0,m,0,input/data/train/images/005278_male_Asian_22/mask2.jpg
005278,0,0,m,0,input/data/train/images/005278_male_Asian_22/mask4.jpg
005278,0,0,m,0,input/data/train/images/005278_male_Asian_22/mask1.jpg
005278,0,0,m,0,input/data/train/images/005278_male_Asian_22/mask5.jpg
005278,0,0,m,0,input/data/train/images/005278_male_Asian_22/mask3.jpg
003472,1,1,n,16,input/data/train/images/003472_female_Asian_48/normal.jpg
003472,1,1,i,10,input/data/train/images/003472_female_Asian_48/incorrect_mask.jpg
003472,1,1,m,4,input/data/train/images/003472_female_Asian_48/mask2.jpg
003472,1,1,m,4,input/data/train/images/003472_female_Asian_48/mask4.jpg
003472,1,1,m,4,input/data/train/images/003472_female_Asian_48/mask1.jpg
003472,1,1,m,4,input/data/train/images/003472_female_Asian_48/mask5.jpg
003472,1,1,m,4,input/data/train/images/003472_female_Asian_48/mask3.jpg
003368,1,0,n,15,input/data/train/images/003368_female_Asian_19/normal.jpg
003368,1,0,i,9,input/data/train/images/003368_female_Asian_19/incorrect_mask.jpg
003368,1,0,m,3,input/data/train/images/003368_female_Asian_19/mask2.jpg
003368,1,0,m,3,input/data/train/images/003368_female_Asian_19/mask4.jpg
003368,1,0,m,3,input/data/train/images/003368_female_Asian_19/mask1.jpg
003368,1,0,m,3,input/data/train/images/003368_female_Asian_19/mask5.jpg
003368,1,0,m,3,input/data/train/images/003368_female_Asian_19/mask3.jpg
000721,1,1,n,16,input/data/train/images/000721_female_Asian_53/normal.jpg
000721,1,1,i,10,input/data/train/images/000721_female_Asian_53/incorrect_mask.jpg
000721,1,1,m,4,input/data/train/images/000721_female_Asian_53/mask2.jpg
000721,1,1,m,4,input/data/train/images/000721_female_Asian_53/mask4.jpg
000721,1,1,m,4,input/data/train/images/000721_female_Asian_53/mask1.jpg
000721,1,1,m,4,input/data/train/images/000721_female_Asian_53/mask5.jpg
000721,1,1,m,4,input/data/train/images/000721_female_Asian_53/mask3.jpg
005423,0,1,n,13,input/data/train/images/005423_male_Asian_38/normal.jpg
005423,0,1,i,7,input/data/train/images/005423_male_Asian_38/incorrect_mask.jpg
005423,0,1,m,1,input/data/train/images/005423_male_Asian_38/mask2.jpg
005423,0,1,m,1,input/data/train/images/005423_male_Asian_38/mask4.jpg
005423,0,1,m,1,input/data/train/images/005423_male_Asian_38/mask1.jpg
005423,0,1,m,1,input/data/train/images/005423_male_Asian_38/mask5.jpg
005423,0,1,m,1,input/data/train/images/005423_male_Asian_38/mask3.jpg
004425,1,1,n,16,input/data/train/images/004425_female_Asian_56/normal.jpg
004425,1,1,i,10,input/data/train/images/004425_female_Asian_56/incorrect_mask.jpg
004425,1,1,m,4,input/data/train/images/004425_female_Asian_56/mask2.jpg
004425,1,1,m,4,input/data/train/images/004425_female_Asian_56/mask4.jpg
004425,1,1,m,4,input/data/train/images/004425_female_Asian_56/mask1.jpg
004425,1,1,m,4,input/data/train/images/004425_female_Asian_56/mask5.jpg
004425,1,1,m,4,input/data/train/images/004425_female_Asian_56/mask3.jpg
001031,1,1,n,16,input/data/train/images/001031_female_Asian_45/normal.jpg
001031,1,1,i,10,input/data/train/images/001031_female_Asian_45/incorrect_mask.jpg
001031,1,1,m,4,input/data/train/images/001031_female_Asian_45/mask2.jpg
001031,1,1,m,4,input/data/train/images/001031_female_Asian_45/mask4.jpg
001031,1,1,m,4,input/data/train/images/001031_female_Asian_45/mask1.jpg
001031,1,1,m,4,input/data/train/images/001031_female_Asian_45/mask5.jpg
001031,1,1,m,4,input/data/train/images/001031_female_Asian_45/mask3.jpg
001484,0,1,n,13,input/data/train/images/001484_male_Asian_57/normal.jpg
001484,0,1,i,7,input/data/train/images/001484_male_Asian_57/incorrect_mask.jpg
001484,0,1,m,1,input/data/train/images/001484_male_Asian_57/mask2.jpg
001484,0,1,m,1,input/data/train/images/001484_male_Asian_57/mask4.jpg
001484,0,1,m,1,input/data/train/images/001484_male_Asian_57/mask1.jpg
001484,0,1,m,1,input/data/train/images/001484_male_Asian_57/mask5.jpg
001484,0,1,m,1,input/data/train/images/001484_male_Asian_57/mask3.jpg
003751,0,1,n,13,input/data/train/images/003751_male_Asian_52/normal.jpg
003751,0,1,i,7,input/data/train/images/003751_male_Asian_52/incorrect_mask.jpg
003751,0,1,m,1,input/data/train/images/003751_male_Asian_52/mask2.jpg
003751,0,1,m,1,input/data/train/images/003751_male_Asian_52/mask4.jpg
003751,0,1,m,1,input/data/train/images/003751_male_Asian_52/mask1.jpg
003751,0,1,m,1,input/data/train/images/003751_male_Asian_52/mask5.jpg
003751,0,1,m,1,input/data/train/images/003751_male_Asian_52/mask3.jpg
000269,0,1,n,13,input/data/train/images/000269_male_Asian_56/normal.jpg
000269,0,1,i,7,input/data/train/images/000269_male_Asian_56/incorrect_mask.jpg
000269,0,1,m,1,input/data/train/images/000269_male_Asian_56/mask2.jpg
000269,0,1,m,1,input/data/train/images/000269_male_Asian_56/mask4.jpg
000269,0,1,m,1,input/data/train/images/000269_male_Asian_56/mask1.jpg
000269,0,1,m,1,input/data/train/images/000269_male_Asian_56/mask5.jpg
000269,0,1,m,1,input/data/train/images/000269_male_Asian_56/mask3.jpg
006070,1,0,m,3,input/data/train/images/006070_female_Asian_19/mask3.png
006070,1,0,m,3,input/data/train/images/006070_female_Asian_19/mask2.png
006070,1,0,n,15,input/data/train/images/006070_female_Asian_19/normal.png
006070,1,0,i,9,input/data/train/images/006070_female_Asian_19/incorrect_mask.png
006070,1,0,m,3,input/data/train/images/006070_female_Asian_19/mask5.png
006070,1,0,m,3,input/data/train/images/006070_female_Asian_19/mask1.png
006070,1,0,m,3,input/data/train/images/006070_female_Asian_19/mask4.png
003804,1,1,n,16,input/data/train/images/003804_female_Asian_50/normal.jpg
003804,1,1,i,10,input/data/train/images/003804_female_Asian_50/incorrect_mask.jpg
003804,1,1,m,4,input/data/train/images/003804_female_Asian_50/mask2.jpg
003804,1,1,m,4,input/data/train/images/003804_female_Asian_50/mask4.jpg
003804,1,1,m,4,input/data/train/images/003804_female_Asian_50/mask1.jpg
003804,1,1,m,4,input/data/train/images/003804_female_Asian_50/mask5.jpg
003804,1,1,m,4,input/data/train/images/003804_female_Asian_50/mask3.jpg
003129,1,0,n,15,input/data/train/images/003129_female_Asian_20/normal.jpg
003129,1,0,i,9,input/data/train/images/003129_female_Asian_20/incorrect_mask.jpg
003129,1,0,m,3,input/data/train/images/003129_female_Asian_20/mask2.jpg
003129,1,0,m,3,input/data/train/images/003129_female_Asian_20/mask4.jpg
003129,1,0,m,3,input/data/train/images/003129_female_Asian_20/mask1.jpg
003129,1,0,m,3,input/data/train/images/003129_female_Asian_20/mask5.jpg
003129,1,0,m,3,input/data/train/images/003129_female_Asian_20/mask3.jpg
005266,0,0,n,12,input/data/train/images/005266_male_Asian_22/normal.jpg
005266,0,0,i,6,input/data/train/images/005266_male_Asian_22/incorrect_mask.jpg
005266,0,0,m,0,input/data/train/images/005266_male_Asian_22/mask2.jpg
005266,0,0,m,0,input/data/train/images/005266_male_Asian_22/mask4.jpg
005266,0,0,m,0,input/data/train/images/005266_male_Asian_22/mask1.jpg
005266,0,0,m,0,input/data/train/images/005266_male_Asian_22/mask5.jpg
005266,0,0,m,0,input/data/train/images/005266_male_Asian_22/mask3.jpg
